"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.0519499417927823,0.145081490104773,0.0903667054714785,0.0339057043073341,0.122380675203725,0.505966239813737,0.024592549476135,0.0257566938300349
"2",0.052734375,0.206380208333333,0.0813802083333333,0.091796875,0.125651041666667,0.146484375,0.159505208333333,0.136067708333333
"3",0.0504166666666667,0.39375,0.12875,0.04375,0.212083333333333,0.0654166666666667,0.0370833333333333,0.06875
"4",0.0793591654247392,0.310357675111773,0.121087928464978,0.0853204172876304,0.146423248882265,0.115126676602086,0.09575260804769,0.0465722801788376
"5",0.0453263497179694,0.370870265914585,0.141216760676873,0.0412973408541499,0.238718775181305,0.108984689766317,0.040491539081386,0.0130942788074134
"6",0.0547968021319121,0.147401732178548,0.165389740173218,0.116089273817455,0.176049300466356,0.218687541638907,0.0647901399067288,0.0567954696868754
"7",0.0844470046082949,0.0945852534562212,0.132834101382488,0.0835253456221198,0.407488479262673,0.12684331797235,0.0434331797235023,0.0268433179723502
"8",0.130494505494506,0.207917082917083,0.180444555444555,0.0335914085914086,0.343281718281718,0.0490759240759241,0.0395854145854146,0.0156093906093906
"9",0.0937221727515583,0.168521816562778,0.0652270703472841,0.131121994657168,0.329697239536955,0.0928317008014247,0.0857079252003562,0.0331700801424755
"10",0.103182751540041,0.142197125256674,0.0703285420944559,0.277720739219713,0.119609856262834,0.0600616016427105,0.129876796714579,0.0970225872689938
"11",0.109864202187854,0.110995850622407,0.514239909468125,0.0317804602036967,0.133628819313467,0.0589400226329687,0.0170690305545077,0.0234817050169747
"12",0.143647192285876,0.0472206466250709,0.0517583664208735,0.118122518434487,0.111883153715258,0.0398468519568917,0.382444696539989,0.105076574021554
"13",0.323340195573855,0.167910447761194,0.0721821924858466,0.0891662377766341,0.157102418939784,0.0701235203293875,0.0711528564076171,0.0490221307256819
"14",0.388992042440318,0.0982758620689655,0.0696286472148541,0.102519893899204,0.155570291777188,0.103050397877984,0.0446949602122016,0.0372679045092838
"15",0.0641278610891871,0.14147592738753,0.0309786898184688,0.382991318074191,0.0822809786898185,0.0712312549329124,0.1517363851618,0.0751775848460931
"16",0.0653310104529617,0.085075493612079,0.0339721254355401,0.489256678281069,0.11527293844367,0.0223577235772358,0.0862369337979094,0.102497096399535
"17",0.0444078947368421,0.0265507518796992,0.0180921052631579,0.349859022556391,0.0321898496240602,0.0481672932330827,0.0679041353383459,0.412828947368421
"18",0.0864640883977901,0.0864640883977901,0.0223756906077348,0.294198895027624,0.05,0.0323204419889503,0.0389502762430939,0.389226519337017
"19",0.135252692626346,0.0996271748135874,0.0118061309030655,0.176677713338857,0.0524026512013256,0.0366611433305717,0.0756006628003314,0.411971830985915
"20",0.0918405365126677,0.113450074515648,0.0270119225037258,0.237146050670641,0.0359538002980626,0.0456408345752608,0.047876304023845,0.401080476900149
"21",0.0433937823834197,0.0848445595854922,0.0226683937823834,0.289507772020725,0.0399395509499136,0.025259067357513,0.0330310880829016,0.461355785837651
"22",0.0764947245017585,0.184349355216882,0.026084407971864,0.366060961313013,0.0378077373974209,0.0190504103165299,0.0577373974208675,0.232415005861665
"23",0.108823529411765,0.187556561085973,0.0346153846153846,0.367647058823529,0.0382352941176471,0.0445701357466063,0.0264705882352941,0.192081447963801
"24",0.042336217552534,0.139987639060569,0.0411001236093943,0.144932014833127,0.0373918417799753,0.0237948084054388,0.0497527812113721,0.52070457354759
